Cultura,UF,Município,Inicio,Termino
Feijão 1ª Safra,SP,Santa Salete,21-Oct,31-Dec
Feijão 1ª Safra,SP,Santana da Ponte Pensa,21-Oct,31-Dec
Feijão 1ª Safra,SP,Santana de Parnaíba,21-Sep,31-Dec
Feijão 1ª Safra,SP,Santo Anastácio,01-Nov,31-Dec
Feijão 1ª Safra,SP,Santo André,11-Aug,31-Dec
Feijão 1ª Safra,SP,Santo Antônio da Alegria,21-Sep,31-Dec
Feijão 1ª Safra,SP,Santo Antônio de Posse,01-Oct,31-Dec
Feijão 1ª Safra,SP,Santo Antônio do Aracanguá,21-Oct,31-Dec
Feijão 1ª Safra,SP,Santo Antônio do Jardim,21-Sep,31-Dec
Feijão 1ª Safra,SP,Santo Antônio do Pinhal,11-Sep,31-Dec
Feijão 1ª Safra,SP,Santo Expedito,21-Oct,31-Dec
Feijão 1ª Safra,SP,Santópolis do Aguapeí,21-Oct,31-Dec
Feijão 1ª Safra,SP,Santos,01-Aug,31-Dec
Feijão 1ª Safra,SP,São Bento do Sapucaí,11-Sep,31-Dec
Feijão 1ª Safra,SP,São Bernardo do Campo,11-Aug,31-Dec
Feijão 1ª Safra,SP,São Caetano do Sul,21-Sep,31-Dec
Feijão 1ª Safra,SP,São Carlos,01-Oct,31-Dec
Feijão 1ª Safra,SP,São Francisco,21-Oct,31-Dec
Feijão 1ª Safra,SP,São João da Boa Vista,21-Sep,31-Dec
Feijão 1ª Safra,SP,São João das Duas Pontes,21-Oct,31-Dec
Feijão 1ª Safra,SP,São João de Iracema,21-Oct,31-Dec
Feijão 1ª Safra,SP,São João do Pau d'Alho,01-Nov,31-Dec
Feijão 1ª Safra,SP,São Joaquim da Barra,21-Sep,31-Dec
Feijão 1ª Safra,SP,São José da Bela Vista,21-Sep,31-Dec
Feijão 1ª Safra,SP,São José do Barreiro,01-Sep,31-Dec
Feijão 1ª Safra,SP,São José do Rio Pardo,21-Sep,31-Dec
Feijão 1ª Safra,SP,São José do Rio Preto,11-Oct,31-Dec
Feijão 1ª Safra,SP,São José dos Campos,21-Sep,31-Dec
Feijão 1ª Safra,SP,São Lourenço da Serra,21-Aug,31-Dec
Feijão 1ª Safra,SP,São Luiz do Paraitinga,01-Sep,31-Dec
Feijão 1ª Safra,SP,São Manuel,01-Oct,31-Dec
Feijão 1ª Safra,SP,São Miguel Arcanjo,21-Aug,31-Dec
Feijão 1ª Safra,SP,São Paulo,21-Aug,31-Dec
Feijão 1ª Safra,SP,São Pedro,01-Oct,31-Dec
Feijão 1ª Safra,SP,São Pedro do Turvo,01-Oct,31-Dec
Feijão 1ª Safra,SP,São Roque,21-Sep,31-Dec
Feijão 1ª Safra,SP,São Sebastião,11-Aug,31-Dec
Feijão 1ª Safra,SP,São Sebastião da Grama,21-Sep,31-Dec
Feijão 1ª Safra,SP,São Simão,01-Oct,31-Dec
Feijão 1ª Safra,SP,São Vicente,11-Aug,31-Dec
Feijão 1ª Safra,SP,Sarapuí,21-Sep,31-Dec
Feijão 1ª Safra,SP,Sarutaiá,01-Oct,31-Dec
Feijão 1ª Safra,SP,Sebastianópolis do Sul,11-Oct,31-Dec
Feijão 1ª Safra,SP,Serra Azul,01-Oct,31-Dec
Feijão 1ª Safra,SP,Serra Negra,21-Sep,31-Dec
Feijão 1ª Safra,SP,Serrana,01-Oct,31-Dec
Feijão 1ª Safra,SP,Sertãozinho,01-Oct,31-Dec
Feijão 1ª Safra,SP,Sete Barras,11-Aug,31-Dec
Feijão 1ª Safra,SP,Severínia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Silveiras,01-Sep,31-Dec
Feijão 1ª Safra,SP,Socorro,21-Sep,31-Dec
Feijão 1ª Safra,SP,Sorocaba,01-Oct,31-Dec
Feijão 1ª Safra,SP,Sud Mennucci,21-Oct,31-Dec
Feijão 1ª Safra,SP,Sumaré,11-Oct,31-Dec
Feijão 1ª Safra,SP,Suzanápolis,21-Oct,31-Dec
Feijão 1ª Safra,SP,Suzano,01-Sep,31-Dec
Feijão 1ª Safra,SP,Tabapuã,11-Oct,31-Dec
Feijão 1ª Safra,SP,Tabatinga,11-Oct,31-Dec
Feijão 1ª Safra,SP,Taboão da Serra,21-Sep,31-Dec
Feijão 1ª Safra,SP,Taciba,01-Oct,31-Dec
Feijão 1ª Safra,SP,Taguaí,01-Oct,31-Dec
Feijão 1ª Safra,SP,Taiaçu,11-Oct,31-Dec
Feijão 1ª Safra,SP,Taiúva,01-Oct,31-Dec
Feijão 1ª Safra,SP,Tambaú,21-Sep,31-Dec
Feijão 1ª Safra,SP,Tanabi,11-Oct,31-Dec
Feijão 1ª Safra,SP,Tapiraí,21-Aug,31-Dec
Feijão 1ª Safra,SP,Tapiratiba,21-Sep,31-Dec
Feijão 1ª Safra,SP,Taquaral,01-Oct,31-Dec
Feijão 1ª Safra,SP,Taquaritinga,11-Oct,31-Dec
Feijão 1ª Safra,SP,Taquarituba,01-Oct,31-Dec
Feijão 1ª Safra,SP,Taquarivaí,21-Aug,31-Dec
Feijão 1ª Safra,SP,Tarabai,01-Nov,31-Dec
Feijão 1ª Safra,SP,Tarumã,01-Oct,31-Dec
Feijão 1ª Safra,SP,Tatuí,11-Oct,31-Dec
Feijão 1ª Safra,SP,Taubaté,21-Sep,31-Dec
Feijão 1ª Safra,SP,Tejupá,01-Oct,31-Dec
Feijão 1ª Safra,SP,Teodoro Sampaio,21-Sep,31-Dec
Feijão 1ª Safra,SP,Terra Roxa,01-Oct,31-Dec
Feijão 1ª Safra,SP,Tietê,11-Oct,31-Dec
Feijão 1ª Safra,SP,Timburi,01-Oct,31-Dec
Feijão 1ª Safra,SP,Torre de Pedra,11-Oct,31-Dec
Feijão 1ª Safra,SP,Torrinha,01-Oct,31-Dec
Feijão 1ª Safra,SP,Trabiju,01-Oct,31-Dec
Feijão 1ª Safra,SP,Tremembé,21-Sep,31-Dec
Feijão 1ª Safra,SP,Três Fronteiras,21-Oct,31-Dec
Feijão 1ª Safra,SP,Tuiuti,21-Sep,31-Dec
Feijão 1ª Safra,SP,Tupã,11-Oct,31-Dec
Feijão 1ª Safra,SP,Tupi Paulista,01-Nov,31-Dec
Feijão 1ª Safra,SP,Turiúba,11-Oct,31-Dec
Feijão 1ª Safra,SP,Turmalina,11-Oct,31-Dec
Feijão 1ª Safra,SP,Ubarana,11-Oct,31-Dec
Feijão 1ª Safra,SP,Ubatuba,11-Aug,31-Dec
Feijão 1ª Safra,SP,Ubirajara,01-Oct,31-Dec
Feijão 1ª Safra,SP,Uchoa,11-Oct,31-Dec
Feijão 1ª Safra,SP,União Paulista,11-Oct,31-Dec
Feijão 1ª Safra,SP,Urânia,21-Oct,31-Dec
Feijão 1ª Safra,SP,Uru,11-Oct,31-Dec
Feijão 1ª Safra,SP,Urupês,11-Oct,31-Dec
Feijão 1ª Safra,SP,Valentim Gentil,11-Oct,31-Dec
Feijão 1ª Safra,SP,Valinhos,01-Oct,31-Dec
Feijão 1ª Safra,SP,Valparaíso,21-Oct,31-Dec
Feijão 1ª Safra,SP,Vargem,21-Sep,31-Dec
Feijão 1ª Safra,SP,Vargem Grande do Sul,21-Sep,31-Dec
Feijão 1ª Safra,SP,Vargem Grande Paulista,21-Sep,31-Dec
Feijão 1ª Safra,SP,Várzea Paulista,01-Oct,31-Dec
Feijão 1ª Safra,SP,Vera Cruz,11-Oct,31-Dec
Feijão 1ª Safra,SP,Vinhedo,01-Oct,31-Dec
Feijão 1ª Safra,SP,Viradouro,01-Oct,31-Dec
Feijão 1ª Safra,SP,Vista Alegre do Alto,11-Oct,31-Dec
Feijão 1ª Safra,SP,Vitória Brasil,11-Oct,31-Dec
Feijão 1ª Safra,SP,Votorantim,21-Sep,31-Dec
Feijão 1ª Safra,SP,Votuporanga,11-Oct,31-Dec
Feijão 1ª Safra,SP,Zacarias,11-Oct,31-Dec
Feijão 1ª Safra,TO,Abreulândia,01-Oct,31-Dec
Feijão 1ª Safra,TO,Aguiarnópolis,21-Oct,31-Dec
Feijão 1ª Safra,TO,Aliança do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Almas,21-Oct,31-Dec
Feijão 1ª Safra,TO,Alvorada,11-Oct,31-Dec
Feijão 1ª Safra,TO,Ananás,21-Oct,31-Dec
Feijão 1ª Safra,TO,Angico,21-Oct,31-Dec
Feijão 1ª Safra,TO,Aparecida do Rio Negro,11-Oct,31-Dec
Feijão 1ª Safra,TO,Aragominas,11-Oct,31-Dec
Feijão 1ª Safra,TO,Araguacema,01-Oct,31-Dec
Feijão 1ª Safra,TO,Araguaçu,11-Oct,31-Dec
Feijão 1ª Safra,TO,Araguaína,01-Oct,31-Dec
Feijão 1ª Safra,TO,Araguanã,11-Oct,31-Dec
Feijão 1ª Safra,TO,Araguatins,01-Nov,31-Dec
Feijão 1ª Safra,TO,Arapoema,01-Oct,31-Dec
Feijão 1ª Safra,TO,Arraias,21-Oct,31-Dec
Feijão 1ª Safra,TO,Augustinópolis,01-Nov,31-Dec
Feijão 1ª Safra,TO,Aurora do Tocantins,21-Oct,31-Dec
Feijão 1ª Safra,TO,Axixá do Tocantins,01-Nov,31-Dec
Feijão 1ª Safra,TO,Babaçulândia,11-Oct,31-Dec
Feijão 1ª Safra,TO,Bandeirantes do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Barra do Ouro,11-Oct,31-Dec
Feijão 1ª Safra,TO,Barrolândia,01-Oct,31-Dec
Feijão 1ª Safra,TO,Bernardo Sayão,01-Oct,31-Dec
Feijão 1ª Safra,TO,Bom Jesus do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Brasilândia do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Brejinho de Nazaré,11-Oct,31-Dec
Feijão 1ª Safra,TO,Buriti do Tocantins,01-Nov,31-Dec
Feijão 1ª Safra,TO,Cachoeirinha,01-Nov,31-Dec
Feijão 1ª Safra,TO,Campos Lindos,11-Oct,31-Dec
Feijão 1ª Safra,TO,Cariri do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Carmolândia,11-Oct,31-Dec
Feijão 1ª Safra,TO,Carrasco Bonito,11-Nov,31-Dec
Feijão 1ª Safra,TO,Caseara,01-Oct,31-Dec
Feijão 1ª Safra,TO,Centenário,11-Oct,31-Dec
Feijão 1ª Safra,TO,Chapada da Natividade,11-Oct,31-Dec
Feijão 1ª Safra,TO,Chapada de Areia,01-Oct,31-Dec
Feijão 1ª Safra,TO,Colinas do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Colméia,01-Oct,31-Dec
Feijão 1ª Safra,TO,Combinado,21-Oct,31-Dec
Feijão 1ª Safra,TO,Conceição do Tocantins,21-Oct,31-Dec
Feijão 1ª Safra,TO,Couto de Magalhães,01-Oct,31-Dec
Feijão 1ª Safra,TO,Cristalândia,11-Oct,31-Dec
Feijão 1ª Safra,TO,Crixás do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Darcinópolis,11-Oct,31-Dec
Feijão 1ª Safra,TO,Dianópolis,21-Oct,31-Dec
Feijão 1ª Safra,TO,Divinópolis do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Dois Irmãos do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Duerê,11-Oct,31-Dec
Feijão 1ª Safra,TO,Esperantina,01-Nov,31-Dec
Feijão 1ª Safra,TO,Fátima,11-Oct,31-Dec
Feijão 1ª Safra,TO,Figueirópolis,11-Oct,31-Dec
Feijão 1ª Safra,TO,Filadélfia,11-Oct,31-Dec
Feijão 1ª Safra,TO,Formoso do Araguaia,11-Oct,31-Dec
Feijão 1ª Safra,TO,Goianorte,01-Oct,31-Dec
Feijão 1ª Safra,TO,Goiatins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Guaraí,01-Oct,31-Dec
Feijão 1ª Safra,TO,Gurupi,11-Oct,31-Dec
Feijão 1ª Safra,TO,Ipueiras,11-Oct,31-Dec
Feijão 1ª Safra,TO,Itacajá,01-Oct,31-Dec
Feijão 1ª Safra,TO,Itaguatins,01-Nov,31-Dec
Feijão 1ª Safra,TO,Itapiratins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Itaporã do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Jaú do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Juarina,01-Oct,31-Dec
Feijão 1ª Safra,TO,Lagoa da Confusão,11-Oct,31-Dec
Feijão 1ª Safra,TO,Lagoa do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Lajeado,11-Oct,31-Dec
Feijão 1ª Safra,TO,Lavandeira,21-Oct,31-Dec
Feijão 1ª Safra,TO,Lizarda,11-Oct,31-Dec
Feijão 1ª Safra,TO,Luzinópolis,21-Oct,31-Dec
Feijão 1ª Safra,TO,Marianópolis do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Mateiros,21-Oct,31-Dec
Feijão 1ª Safra,TO,Maurilândia do Tocantins,01-Nov,31-Dec
Feijão 1ª Safra,TO,Miracema do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Miranorte,01-Oct,31-Dec
Feijão 1ª Safra,TO,Monte do Carmo,11-Oct,31-Dec
Feijão 1ª Safra,TO,Monte Santo do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Muricilândia,01-Oct,31-Dec
Feijão 1ª Safra,TO,Natividade,21-Oct,31-Dec
Feijão 1ª Safra,TO,Nazaré,21-Oct,31-Dec
Feijão 1ª Safra,TO,Nova Olinda,01-Oct,31-Dec
Feijão 1ª Safra,TO,Nova Rosalândia,01-Oct,31-Dec
Feijão 1ª Safra,TO,Novo Acordo,11-Oct,31-Dec
Feijão 1ª Safra,TO,Novo Alegre,21-Oct,31-Dec
Feijão 1ª Safra,TO,Novo Jardim,21-Oct,31-Dec
Feijão 1ª Safra,TO,Oliveira de Fátima,11-Oct,31-Dec
Feijão 1ª Safra,TO,Palmas,11-Oct,31-Dec
Feijão 1ª Safra,TO,Palmeirante,01-Oct,31-Dec
Feijão 1ª Safra,TO,Palmeiras do Tocantins,21-Oct,31-Dec
Feijão 1ª Safra,TO,Palmeirópolis,11-Oct,31-Dec
Feijão 1ª Safra,TO,Paraíso do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Paranã,21-Oct,31-Dec
Feijão 1ª Safra,TO,Pau D'Arco,01-Oct,31-Dec
Feijão 1ª Safra,TO,Pedro Afonso,01-Oct,31-Dec
Feijão 1ª Safra,TO,Peixe,11-Oct,31-Dec
Feijão 1ª Safra,TO,Pequizeiro,01-Oct,31-Dec
Feijão 1ª Safra,TO,Pindorama do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Piraquê,11-Oct,31-Dec
Feijão 1ª Safra,TO,Pium,01-Oct,31-Dec
Feijão 1ª Safra,TO,Ponte Alta do Bom Jesus,21-Oct,31-Dec
Feijão 1ª Safra,TO,Ponte Alta do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Porto Alegre do Tocantins,21-Oct,31-Dec
Feijão 1ª Safra,TO,Porto Nacional,11-Oct,31-Dec
Feijão 1ª Safra,TO,Praia Norte,11-Nov,31-Dec
Feijão 1ª Safra,TO,Presidente Kennedy,01-Oct,31-Dec
Feijão 1ª Safra,TO,Pugmil,01-Oct,31-Dec
Feijão 1ª Safra,TO,Recursolândia,11-Oct,31-Dec
Feijão 1ª Safra,TO,Riachinho,11-Oct,31-Dec
Feijão 1ª Safra,TO,Rio da Conceição,21-Oct,31-Dec
Feijão 1ª Safra,TO,Rio dos Bois,01-Oct,31-Dec
Feijão 1ª Safra,TO,Rio Sono,11-Oct,31-Dec
Feijão 1ª Safra,TO,Sampaio,11-Nov,31-Dec
Feijão 1ª Safra,TO,Sandolândia,11-Oct,31-Dec
Feijão 1ª Safra,TO,Santa Fé do Araguaia,01-Oct,31-Dec
Feijão 1ª Safra,TO,Santa Maria do Tocantins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Santa Rita do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Santa Rosa do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Santa Tereza do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,Santa Terezinha do Tocantins,21-Oct,31-Dec
Feijão 1ª Safra,TO,São Bento do Tocantins,21-Oct,31-Dec
Feijão 1ª Safra,TO,São Félix do Tocantins,21-Oct,31-Dec
Feijão 1ª Safra,TO,São Miguel do Tocantins,11-Nov,31-Dec
Feijão 1ª Safra,TO,São Salvador do Tocantins,11-Oct,31-Dec
Feijão 1ª Safra,TO,São Sebastião do Tocantins,01-Nov,31-Dec
Feijão 1ª Safra,TO,São Valério da Natividade,11-Oct,31-Dec
Feijão 1ª Safra,TO,Silvanópolis,11-Oct,31-Dec
Feijão 1ª Safra,TO,Sítio Novo do Tocantins,01-Nov,31-Dec
Feijão 1ª Safra,TO,Sucupira,11-Oct,31-Dec
Feijão 1ª Safra,TO,Tabocão,01-Oct,31-Dec
Feijão 1ª Safra,TO,Taguatinga,21-Oct,31-Dec
Feijão 1ª Safra,TO,Taipas do Tocantins,21-Oct,31-Dec
Feijão 1ª Safra,TO,Talismã,11-Oct,31-Dec
Feijão 1ª Safra,TO,Tocantínia,01-Oct,31-Dec
Feijão 1ª Safra,TO,Tocantinópolis,01-Nov,31-Dec
Feijão 1ª Safra,TO,Tupirama,01-Oct,31-Dec
Feijão 1ª Safra,TO,Tupiratins,01-Oct,31-Dec
Feijão 1ª Safra,TO,Wanderlândia,11-Oct,31-Dec
Feijão 1ª Safra,TO,Xambioá,11-Oct,31-Dec
Feijão 2ª Safra,AC,Acrelândia,11-Feb,10-Apr
Feijão 2ª Safra,AC,Assis Brasil,11-Feb,31-Mar
Feijão 2ª Safra,AC,Brasiléia,11-Feb,31-Mar
Feijão 2ª Safra,AC,Bujari,11-Feb,20-Apr
Feijão 2ª Safra,AC,Capixaba,11-Feb,10-Apr
Feijão 2ª Safra,AC,Cruzeiro do Sul,11-Feb,20-May
Feijão 2ª Safra,AC,Epitaciolândia,11-Feb,31-Mar
Feijão 2ª Safra,AC,Feijó,11-Feb,10-May
Feijão 2ª Safra,AC,Mâncio Lima,11-Feb,20-May
Feijão 2ª Safra,AC,Manoel Urbano,11-Feb,30-Apr
Feijão 2ª Safra,AC,Marechal Thaumaturgo,11-Feb,10-May
Feijão 2ª Safra,AC,Plácido de Castro,11-Feb,10-Apr
Feijão 2ª Safra,AC,Porto Acre,11-Feb,20-Apr
Feijão 2ª Safra,AC,Porto Walter,11-Feb,10-May
Feijão 2ª Safra,AC,Rio Branco,11-Feb,10-Apr
Feijão 2ª Safra,AC,Rodrigues Alves,11-Feb,20-May
Feijão 2ª Safra,AC,Santa Rosa do Purus,11-Feb,30-Apr
Feijão 2ª Safra,AC,Sena Madureira,11-Feb,20-Apr
Feijão 2ª Safra,AC,Senador Guiomard,11-Feb,10-Apr
Feijão 2ª Safra,AC,Tarauacá,11-Feb,10-May
Feijão 2ª Safra,AC,Xapuri,11-Feb,31-Mar
Feijão 2ª Safra,BA,Acajutiba,11-Mar,10-Jul
Feijão 2ª Safra,BA,Adustina,11-Apr,30-Jun
Feijão 2ª Safra,BA,Água Fria,21-Mar,10-Jul
Feijão 2ª Safra,BA,Aiquara,11-May,31-May
Feijão 2ª Safra,BA,Alagoinhas,11-Mar,10-Jul
Feijão 2ª Safra,BA,Alcobaça,01-Mar,20-Jun
Feijão 2ª Safra,BA,Almadina,21-Feb,30-Jun
Feijão 2ª Safra,BA,Amargosa,11-Apr,10-Jun
Feijão 2ª Safra,BA,Amélia Rodrigues,01-Mar,10-Jul
Feijão 2ª Safra,BA,Anguera,11-Apr,20-Jun
Feijão 2ª Safra,BA,Antas,01-May,20-Jun
Feijão 2ª Safra,BA,Antônio Cardoso,21-Mar,30-Jun
Feijão 2ª Safra,BA,Aporá,11-Mar,10-Jul
Feijão 2ª Safra,BA,Apuarema,11-Mar,20-Jun
Feijão 2ª Safra,BA,Araçás,01-Mar,10-Jul
Feijão 2ª Safra,BA,Araci,01-May,31-May
Feijão 2ª Safra,BA,Aramari,11-Mar,10-Jul
Feijão 2ª Safra,BA,Arataca,11-Feb,30-Jun
Feijão 2ª Safra,BA,Aratuípe,21-Feb,10-Jul
Feijão 2ª Safra,BA,Aurelino Leal,11-Feb,10-Jul
Feijão 2ª Safra,BA,Banzaê,11-May,10-Jun
Feijão 2ª Safra,BA,Barra do Rocha,21-Feb,10-Jul
Feijão 2ª Safra,BA,Barreiras,01-Jan,10-Mar
Feijão 2ª Safra,BA,Barro Preto,11-Feb,10-Jul
Feijão 2ª Safra,BA,Barrocas,01-May,31-May
Feijão 2ª Safra,BA,Belmonte,11-Feb,10-Jul
Feijão 2ª Safra,BA,Biritinga,01-Apr,20-Jun
Feijão 2ª Safra,BA,Buerarema,01-Feb,10-Jul
Feijão 2ª Safra,BA,Cabaceiras do Paraguaçu,21-Mar,10-Jul
Feijão 2ª Safra,BA,Cachoeira,01-Mar,10-Jul
Feijão 2ª Safra,BA,Cairu,11-Feb,10-Jul
Feijão 2ª Safra,BA,Camacan,11-Feb,30-Jun
Feijão 2ª Safra,BA,Camaçari,21-Feb,10-Jul
Feijão 2ª Safra,BA,Camamu,01-Feb,10-Jul
Feijão 2ª Safra,BA,Campo Alegre de Lourdes,01-Feb,20-Feb
Feijão 2ª Safra,BA,Canavieiras,11-Feb,10-Jul
Feijão 2ª Safra,BA,Candeal,21-Apr,10-Jun
Feijão 2ª Safra,BA,Candeias,21-Feb,10-Jul
Feijão 2ª Safra,BA,Caravelas,11-Mar,10-Apr
Feijão 2ª Safra,BA,Cardeal da Silva,01-Mar,10-Jul
Feijão 2ª Safra,BA,Castro Alves,21-Mar,30-Jun
Feijão 2ª Safra,BA,Catu,01-Mar,10-Jul
Feijão 2ª Safra,BA,Cícero Dantas,01-May,20-Jun
Feijão 2ª Safra,BA,Cipó,11-Apr,30-Jun
Feijão 2ª Safra,BA,Coaraci,21-Feb,30-Jun
Feijão 2ª Safra,BA,Cocos,21-Jan,20-Feb
Feijão 2ª Safra,BA,Conceição da Feira,11-Mar,10-Jul
Feijão 2ª Safra,BA,Conceição do Almeida,01-Mar,10-Jul
Feijão 2ª Safra,BA,Conceição do Coité,11-May,31-May
Feijão 2ª Safra,BA,Conceição do Jacuípe,11-Mar,10-Jul
Feijão 2ª Safra,BA,Conde,01-Mar,10-Jul
Feijão 2ª Safra,BA,Coração de Maria,11-Mar,10-Jul
Feijão 2ª Safra,BA,Coronel João Sá,21-Apr,30-Jun
Feijão 2ª Safra,BA,Correntina,01-Jan,28-Feb
Feijão 2ª Safra,BA,Cravolândia,01-May,20-May
Feijão 2ª Safra,BA,Crisópolis,11-Mar,10-Jul
Feijão 2ª Safra,BA,Cruz das Almas,01-Mar,10-Jul
Feijão 2ª Safra,BA,Dias D'Ávila,21-Feb,10-Jul
Feijão 2ª Safra,BA,Dom Macedo Costa,01-Mar,10-Jul
Feijão 2ª Safra,BA,Elísio Medrado,11-Apr,10-Jun
Feijão 2ª Safra,BA,Entre Rios,01-Mar,10-Jul
Feijão 2ª Safra,BA,Esplanada,01-Mar,10-Jul
Feijão 2ª Safra,BA,Eunápolis,21-Feb,20-Jun
Feijão 2ª Safra,BA,Fátima,21-Apr,20-Jun
Feijão 2ª Safra,BA,Feira de Santana,21-Mar,10-Jul
Feijão 2ª Safra,BA,Floresta Azul,21-Feb,20-Jun
Feijão 2ª Safra,BA,Formosa do Rio Preto,01-Jan,10-Mar
Feijão 2ª Safra,BA,Gandu,21-Feb,10-Jul
Feijão 2ª Safra,BA,Gongogi,21-Feb,10-Jul
Feijão 2ª Safra,BA,Governador Mangabeira,11-Mar,10-Jul
Feijão 2ª Safra,BA,Guaratinga,11-Mar,10-Apr
Feijão 2ª Safra,BA,Heliópolis,21-Apr,20-Jun
Feijão 2ª Safra,BA,Ibicaraí,21-Feb,30-Jun
Feijão 2ª Safra,BA,Ibicuí,01-Mar,20-Jun
Feijão 2ª Safra,BA,Ibirapitanga,21-Feb,10-Jul
Feijão 2ª Safra,BA,Ibirapuã,11-Mar,20-Mar
Feijão 2ª Safra,BA,Ibirataia,21-Feb,10-Jul
Feijão 2ª Safra,BA,Ichu,21-Apr,31-May
Feijão 2ª Safra,BA,Igrapiúna,01-Feb,10-Jul
Feijão 2ª Safra,BA,Ilhéus,01-Feb,10-Jul
Feijão 2ª Safra,BA,Inhambupe,11-Mar,10-Jul
Feijão 2ª Safra,BA,Ipecaetá,11-Apr,10-Jun
Feijão 2ª Safra,BA,Ipiaú,01-Mar,30-Jun
Feijão 2ª Safra,BA,Irará,11-Mar,10-Jul
Feijão 2ª Safra,BA,Itabela,21-Feb,20-Jun
Feijão 2ª Safra,BA,Itabuna,11-Feb,10-Jul
Feijão 2ª Safra,BA,Itacaré,01-Feb,10-Jul
Feijão 2ª Safra,BA,Itagibá,01-Mar,20-Jun
Feijão 2ª Safra,BA,Itagimirim,21-Feb,31-May
Feijão 2ª Safra,BA,Itaju do Colônia,21-Feb,20-Jun
Feijão 2ª Safra,BA,Itajuípe,11-Feb,10-Jul
Feijão 2ª Safra,BA,Itamaraju,01-Mar,10-Apr
Feijão 2ª Safra,BA,Itamari,01-Mar,30-Jun
Feijão 2ª Safra,BA,Itanagra,21-Feb,10-Jul
Feijão 2ª Safra,BA,Itanhém,11-Mar,31-Mar
Feijão 2ª Safra,BA,Itaparica,21-Feb,10-Jul
Feijão 2ª Safra,BA,Itapé,11-Feb,10-Jul
Feijão 2ª Safra,BA,Itapebi,21-Feb,10-Jun
Feijão 2ª Safra,BA,Itapicuru,21-Mar,10-Jul
Feijão 2ª Safra,BA,Itapitanga,21-Feb,10-Jul
Feijão 2ª Safra,BA,Itatim,01-May,20-May
Feijão 2ª Safra,BA,Ituberá,01-Feb,10-Jul
Feijão 2ª Safra,BA,Jaborandi,01-Jan,28-Feb
Feijão 2ª Safra,BA,Jaguaquara,11-May,20-May
Feijão 2ª Safra,BA,Jaguaripe,21-Feb,10-Jul
Feijão 2ª Safra,BA,Jandaíra,01-Mar,10-Jul
Feijão 2ª Safra,BA,Jeremoabo,11-May,20-May
Feijão 2ª Safra,BA,Jiquiriçá,01-Mar,20-Jun
Feijão 2ª Safra,BA,Jitaúna,11-Mar,31-May
Feijão 2ª Safra,BA,Jucuruçu,11-Mar,31-Mar
Feijão 2ª Safra,BA,Jussari,11-Feb,30-Jun
Feijão 2ª Safra,BA,Laje,21-Feb,10-Jul
Feijão 2ª Safra,BA,Lamarão,01-Apr,20-Jun
Feijão 2ª Safra,BA,Lauro de Freitas,21-Feb,10-Jul
Feijão 2ª Safra,BA,Luís Eduardo Magalhães,01-Jan,10-Mar
Feijão 2ª Safra,BA,Madre de Deus,21-Feb,10-Jul
Feijão 2ª Safra,BA,Maragogipe,21-Feb,10-Jul
Feijão 2ª Safra,BA,Maraú,01-Feb,10-Jul
Feijão 2ª Safra,BA,Mascote,11-Feb,30-Jun
Feijão 2ª Safra,BA,Mata de São João,21-Feb,10-Jul
Feijão 2ª Safra,BA,Medeiros Neto,11-Mar,31-Mar
Feijão 2ª Safra,BA,Milagres,21-Apr,20-May
Feijão 2ª Safra,BA,Mucuri,11-Mar,20-Mar
Feijão 2ª Safra,BA,Muniz Ferreira,21-Feb,10-Jul
Feijão 2ª Safra,BA,Muritiba,11-Mar,10-Jul
Feijão 2ª Safra,BA,Mutuípe,01-Mar,30-Jun
Feijão 2ª Safra,BA,Nazaré,21-Feb,10-Jul
Feijão 2ª Safra,BA,Nilo Peçanha,11-Feb,10-Jul
Feijão 2ª Safra,BA,Nova Ibiá,21-Feb,10-Jul
